,qed,MinAbsPartialCharge,NumRadicalElectrons,FpDensityMorgan2,FpDensityMorgan3,FpDensityMorgan1,HeavyAtomMolWt,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinPartialCharge,ExactMolWt,MolWt,NumValenceElectrons,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CPSM056,0.521100362783,0.44577854063,0.0,0.771349862259,0.752066115702,0.645454545455,0.169262891838,0.730963927104,0.462631905441,0.730963927104,0.537368094559,0.17557936375,0.175620312637,0.185401459854,0.734100494633,0.028925964153,0.381303479641,0.652989227355,0.0786566858034,0.183244782341,0.200187412155,0.200187412155,0.181018228621,0.191259682138,0.191259682138,0.155285491324,0.152523056585,0.137331272502,0.124066265089,0.118929077435,0.0955506449181,0.607686148919,1.72897743894e-37,0.207645290157,0.209219150995,0.00474172764318,0.177098123212,0.122657819972,0.0,0.0,0.0,0.0,0.0403914302644,0.0853020266749,0.0834741777992,0.0,0.0,0.0549675729345,0.145970196437,0.17345515508,0.200449261708,0.0843290719623,0.0457641563666,0.0,0.0773898449691,0.0521595110476,0.182290966309,0.274798649774,0.077038089881,,0.0,0.074773144388,0.0,0.0,0.0,0.150798692482,0.112422738926,0.0,0.137835312225,0.0873909633136,0.0,0.0,,0.104671739515,0.0,0.0301676027395,0.0,0.118757989201,0.308325888191,0.102092967137,0.0,0.110270913404,0.0526963972811,0.150903074445,0.263152224018,,0.607272761829,,,,,,,0.00358593015524,0.186854712191,0.8125,0.170731707317,0.166666666667,0.12,0.111111111111,0.0,0.0833333333333,0.0,0.0,0.0,0.153846153846,0.117647058824,0.103448275862,0.18,0.0,0.0,0.0,0.0666666666667,0.49455415497,0.194587008253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0,0.0,0.0833333333333,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM057,0.573075581257,0.339540825605,0.0,0.519480519481,0.585454545455,0.331428571429,0.263374756938,0.789977160581,0.493547759353,0.789977160581,0.506452240647,0.268785124758,0.268845264389,0.27299270073,0.758724626398,0.0131865926749,0.307584620143,0.281730714187,0.210796856883,0.275260964629,0.304026594931,0.304026594931,0.287979360861,0.306937597772,0.306937597772,0.3029998849,0.297609700662,0.246304660469,0.222513770839,0.215830962956,0.173404083749,0.454763811049,1.97473414945e-34,0.274425842165,0.236738058848,0.0058750287094,0.286187696822,0.11953566881,0.112023582633,0.0,0.0833333333333,0.201241370644,0.0,0.153846153846,0.0,0.0,0.0,0.156099730217,0.360731587534,0.286101713121,0.0419262611045,0.0635666922944,0.134178533312,0.0,0.142643720741,0.0,0.146992560144,0.682381450957,0.394529730529,,0.0720951647157,0.0652074258375,0.149753908883,0.1,0.0,0.200703239057,0.0603933412067,0.0,0.214759364708,0.364075879314,0.0,0.0,,0.0671056955785,0.0,0.0603352054789,0.0,0.0933007023327,0.307452229285,0.194003302116,0.20362325399,0.077003767275,0.420901423593,0.202139322156,0.0625,,0.607272761829,,,,,,,0.00358593015524,0.253454725415,0.51724137931,0.276422764228,0.0,0.12,0.0,0.2,0.166666666667,0.285714285714,0.0,0.25,0.102564102564,0.0,0.103448275862,0.14,0.0,0.25,0.2,0.266666666667,0.631620440049,0.328779684767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.25,0.0,0.0,,0.0,0.285714285714,0.0,0.0,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.25,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.030303030303,0.0
CPSM058,0.624319290644,0.339541397338,0.0,0.395534290271,0.448803827751,0.210526315789,0.289026865817,0.794061140166,0.490338777929,0.794061140166,0.509661222071,0.291060576807,0.291116148661,0.290510948905,0.747644314205,0.00151895670431,0.30758501687,0.224527848585,0.24838612906,0.288821212633,0.310037842552,0.310037842552,0.317758948622,0.332556394423,0.332556394423,0.309495811467,0.303990068633,0.30121993533,0.272124707403,0.259402540189,0.208410596828,0.412329863891,9.90141782099e-34,0.270940776109,0.226571874091,0.004553926196,0.306546872049,0.149670271747,0.16764203586,0.0,0.0833333333333,0.402482741288,0.0,0.230769230769,0.0,0.0,0.0,0.0254874622388,0.364832690233,0.575486887597,0.0,0.0848408932786,0.179466399116,0.0,0.213965581111,0.0,0.143595426831,0.681546531151,0.394529730529,,0.0720951647157,0.0652074258375,0.149753908883,0.1,0.0,0.26877671933,0.0283615589197,0.0,0.203965502186,0.364075879314,0.0,0.0,,0.0927775109336,0.0,0.0905028082184,0.0,0.119187099322,0.294752032239,0.500225149725,0.103448275862,0.306175742242,0.210450711796,0.0385828269397,0.0625,,0.607272761829,,,,,,,0.00358593015524,0.279661950835,0.5,0.30081300813,0.0,0.16,0.111111111111,0.3,0.333333333333,0.285714285714,0.0,0.25,0.128205128205,0.0,0.137931034483,0.12,0.111111111111,0.375,0.4,0.4,0.57854880853,0.33924156217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714286,0.214285714286,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.230769230769,0.0,0.25,0.0,0.0,,0.0,0.285714285714,0.0,0.0,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.25,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM059,0.786393795691,0.536219687209,0.0,0.727272727273,0.763636363636,0.56,0.111846784558,0.342998854033,0.445670618365,0.342998854033,0.554329381635,0.111496664017,0.111543472289,0.109489051095,0.836427861832,0.199349622855,0.444061024606,0.568716353658,0.0972977992047,0.118283512295,0.11928947205,0.11928947205,0.125221083892,0.10849905333,0.10849905333,0.0871987571576,0.0856475441378,0.0715655344745,0.064652925802,0.0598585233397,0.0480918597227,0.515612489992,9.82681277668e-39,0.102801502855,0.0832737239052,0.00166624976671,0.112937966977,0.0643940999757,0.0564647366075,0.0,0.0802326792037,0.0,0.0397870652261,0.0,0.0,0.0,0.0,0.072241362865,0.0211827843231,0.159621840519,0.119705204965,0.0417922697085,0.0436028017058,0.0,0.0742151370085,0.0,0.0,0.172606308458,0.281689919471,,0.145047406127,0.102528583642,0.149753908883,0.102269349241,0.0,0.0363060586237,0.0,0.0,0.0,0.319545220505,0.0,0.0875585669901,,0.0657532168769,0.0,0.0,0.0,0.0,0.140793220728,0.0452155638432,0.0,0.189014816477,0.263063389745,0.0401479963175,0.138152224018,,0.607272761829,,,,,,,0.00918273960524,0.133889669184,0.0909090909091,0.113821138211,0.111111111111,0.08,0.0,0.0,0.0,0.142857142857,0.2,0.25,0.0769230769231,0.0588235294118,0.0689655172414,0.04,0.0,0.0,0.0,0.133333333333,0.478612824895,0.124626763142,0.0,0.0,0.0,0.5,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,,0.0,0.142857142857,0.0,0.0,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM060,0.677043328993,0.284317445279,0.0,0.66039707419,0.732915360502,0.462068965517,0.243868726552,0.825963924197,0.35366552705,0.825963924197,0.64633447295,0.241254194083,0.241385474835,0.220437956204,0.339113760578,0.0767836594561,0.269264851928,0.40493520934,0.249036195553,0.221751741066,0.230298011528,0.253429212558,0.241718125827,0.233252464942,0.297357773616,0.207942053159,0.278841726806,0.198057843097,0.261939394276,0.191457464837,0.241037948719,0.515612489992,2.33922594636e-35,0.205485073654,0.153597593056,0.00268202399941,0.23567503644,0.062833024395,0.0988073345226,0.11849808038,0.138775377128,0.0,0.0,0.0,0.233328504588,0.142764189369,0.202774689994,0.072241362865,0.170351539729,0.346789138228,0.0310659883936,0.0373512391318,0.253489165488,0.0,0.289875528877,0.0,0.0965773364583,0.501749762888,0.275038148353,,0.0,0.069131504994,0.153189470566,0.0,0.123058447085,0.16490133558,0.134154524469,0.0,0.0608657656376,0.338703031374,0.0,0.0869395397304,,0.10061430341,0.0276060114365,0.0529654366241,0.0,0.0384243294033,0.129908938899,0.452787027423,0.09304500726,0.226150607059,0.106868011605,0.0804482379067,0.133034516034,,0.57942852462,,,,,,,0.0991847363536,0.148605574547,0.4,0.227642276423,0.0555555555556,0.14,0.111111111111,0.1,0.166666666667,0.142857142857,0.4,0.375,0.205128205128,0.0588235294118,0.155172413793,0.08,0.0,0.125,0.1,0.333333333333,0.528546399312,0.264060034724,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0833333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,,0.0,0.142857142857,0.0,0.142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM061,0.468726435422,0.441284637476,0.0,0.931419457735,0.911004784689,0.810526315789,0.150919897067,0.713415588303,0.393665572387,0.713415588303,0.606334427613,0.148646275142,0.148672845376,0.147445255474,0.691834938623,0.0905508021246,0.37818513871,0.526097978698,0.134137210855,0.155052192926,0.144261497903,0.144261497903,0.155258588109,0.134721294467,0.134721294467,0.121747163059,0.119581354845,0.107121924417,0.0967748774876,0.0916730247267,0.0736524391105,0.516413130504,6.07673243222e-38,0.145090249082,0.110846574825,0.00223741315505,0.139615144696,0.0605371682352,0.05674772893,0.0,0.0,0.189388937021,0.0384997688348,0.230159623531,0.0834741777992,0.0,0.0,0.0203010244813,0.0563519541746,0.213918564388,0.119001693576,0.0436768465033,0.0,0.0,0.139023104701,0.0465246348852,0.0898861629442,0.0887914207477,0.284640563721,,0.0,0.0761166656563,0.0,0.0,0.0,0.0993568555849,0.0280203933353,0.0629856454697,0.0627042268011,0.156791679854,0.0,0.160769836637,,0.168212958516,0.083129416245,0.0603352054789,0.0,0.0511267964151,0.0677159926269,0.0,0.0578073146459,0.0544044561313,0.0,0.118191142397,0.202857348542,,0.607272761829,,,,,,,0.00765224234756,0.200140688896,0.6,0.146341463415,0.111111111111,0.18,0.0,0.1,0.0833333333333,0.0,0.2,0.125,0.153846153846,0.117647058824,0.155172413793,0.06,0.0,0.125,0.1,0.133333333333,0.432235175312,0.143873732877,0.0,0.0714285714286,0.0769230769231,0.0,0.0,0.285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0833333333333,0.0,0.0,0.0,0.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM062,0.543654486956,0.40862760088,0.0,0.565656565657,0.7,0.34,0.241024326065,0.761480827996,0.326215625194,0.761480827996,0.69445991443,0.238986633759,0.239300203158,0.226277372263,0.761680675169,0.0162505654751,0.374711669496,0.271282790391,0.27838829805,0.229007212997,0.235203392132,0.245911057554,0.250093229485,0.246123695917,0.255071388433,0.226221599414,0.234338939663,0.21629035586,0.202882177377,0.209073150967,0.174194116997,0.461969575661,3.32443033334e-35,0.208855388757,0.164367762053,0.00308354838138,0.240593810249,0.0914378603551,0.0,0.0,0.0,0.0,0.0769995376697,0.146548183499,0.166948355598,0.0,0.0,0.094210858996,0.254000765281,0.284375348632,0.140032551491,0.0,0.258116442347,0.0,0.349368069772,0.0,0.0902568216261,0.263869502823,0.452712238989,,0.0,0.0769995376697,0.0,0.0,0.121374563156,0.129767459293,0.0387147887887,0.0,0.0871223226104,0.390502996714,0.5,0.339723300665,,0.0996283843568,0.0,0.0603352054789,0.0,0.0683694301774,0.140793404623,0.484669154556,0.0,0.0476675228325,0.394895587456,0.117072428303,0.153067283181,,0.678247507263,,,,,,,0.0158385677421,0.206160998034,0.363636363636,0.235772357724,0.111111111111,0.14,0.0,0.1,0.0833333333333,0.285714285714,0.4,0.5,0.128205128205,0.117647058824,0.137931034483,0.1,0.0,0.125,0.1,0.333333333333,0.575957380731,0.27796006714,0.0,0.0,0.0,0.0,0.0,0.571428571429,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.166666666667,0.0,0.0,0.0,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,0.0,0.285714285714,0.0,0.142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,,,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM063,0.906427941794,0.455863415833,0.0,0.752791068581,0.77033492823,0.621052631579,0.150915012928,0.737290136466,0.477495417113,0.737290136466,0.522504582887,0.146329389522,0.146365396027,0.141605839416,0.618078199855,0.0232985606761,0.388301422867,0.545697201864,0.159366074887,0.150368336599,0.139876024003,0.139876024003,0.156137698122,0.127444576634,0.127444576634,0.110691170182,0.108722041378,0.101867029515,0.092027559764,0.0894803621387,0.0718907982326,0.467574059247,8.75998219666e-38,0.123883571588,0.0821906229297,0.00140545211908,0.138780214852,0.119420354105,0.115476800461,0.129247470822,0.172413532599,0.0,0.0403914302644,0.0769230769231,0.0834741777992,0.0702441453909,0.0,0.0,0.0274472349683,0.0561953051223,0.108512512099,0.107434565396,0.129352302286,0.0,0.0688546303632,0.0,0.0,0.186842148833,0.225618580079,,0.144190329431,0.133571836477,0.0,0.2,0.0,0.0883497399548,0.0,0.0,0.0356623904951,0.173475582005,0.0,0.167852935768,,0.109955254443,0.0319861607025,0.0603352054789,0.0,0.0696303237862,0.207108243625,0.0492658248633,0.0961665102909,0.0476675228325,0.0,0.0,0.256206508342,,0.607272761829,,,,,,,0.00358593015524,0.196952909142,0.166666666667,0.146341463415,0.0555555555556,0.14,0.0,0.1,0.0833333333333,0.142857142857,0.2,0.25,0.153846153846,0.0588235294118,0.120689655172,0.04,0.0,0.0,0.0,0.2,0.459893808148,0.141888188578,0.0,0.0,0.0,0.0,1.0,0.142857142857,0.0,0.0,0.2,0.2,0.0714285714286,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.142857142857,0.0,0.142857142857,,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM064,0.824228049726,0.299867294572,0.0,0.796536796537,0.836363636364,0.628571428571,0.159495224228,0.694017709718,0.490477585932,0.694017709718,0.509522414068,0.162981579755,0.163028150311,0.167883211679,0.703327189948,0.0104674197141,0.280054966861,0.430937447742,0.108396381376,0.171305454083,0.182749128887,0.182749128887,0.168743360174,0.173438110193,0.173438110193,0.182014529054,0.178776600941,0.116573673488,0.105313669741,0.098774811455,0.0793581951509,0.556445156125,1.07433714554e-37,0.171708792454,0.135735334973,0.00418055877648,0.166164730722,0.12593401115,0.168208114907,0.0,0.0833333333333,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0240804542883,0.177924632254,0.275636216918,0.0,0.0649510474874,0.0888906675091,0.0,0.0773898449691,0.0,0.128249925374,0.248201478223,0.1571467151,,0.0720951647157,0.10400440788,0.149753908883,0.1,0.0,0.10648795148,0.0663432250909,0.0,0.112776613615,0.136528454743,0.0,0.0,,0.0892256743434,0.0171293920743,0.0622982722726,0.0,0.0708483565113,0.235963106327,0.135155299035,0.0,0.0,0.157838033847,0.24728731715,0.0625,,0.607272761829,,,,,,,0.00358593015524,0.182767346759,0.5625,0.162601626016,0.166666666667,0.1,0.0,0.1,0.0833333333333,0.142857142857,0.0,0.125,0.102564102564,0.176470588235,0.0862068965517,0.1,0.0,0.0,0.0,0.133333333333,0.508981119424,0.187984254502,0.0,0.0714285714286,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,1.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.25,0.0,0.0,,0.0,0.142857142857,0.0,0.0714285714286,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM065,0.837849436468,0.253625914076,0.0,0.727272727273,0.773426573427,0.561538461538,0.198592146915,0.810088272915,0.388464101248,0.810088272915,0.611535898752,0.200702767443,0.200755518317,0.202919708029,0.581991722835,0.00703369276881,0.247967851367,0.395504509646,0.162863552095,0.209512112347,0.217090196339,0.217090196339,0.208514517366,0.22506737227,0.22506737227,0.255353545811,0.250810961056,0.282370027677,0.255095537009,0.297876565331,0.239321606938,0.556445156125,1.9275945606e-36,0.193596707422,0.114840117253,0.00178434393979,0.205336039201,0.0628106164746,0.163932992593,0.13000578208,0.0,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.101208792787,0.224736716776,0.214621475228,0.0,0.109139715307,0.133013129635,0.0,0.0,0.260027595556,0.146094626435,0.0887914207477,0.157402065321,,0.0,0.0,0.0,0.0,0.0,0.118271746855,0.085084676759,0.260027595556,0.158210568748,0.178554766054,0.0,0.0,,0.115870768764,0.0808800205266,0.154764147285,0.0,0.140264501301,0.156303082835,0.146399974172,0.0,0.0954867464842,0.172793434398,0.0,0.0,,0.607272761829,,,,,,,0.00358593015524,0.233739198035,0.666666666667,0.20325203252,0.111111111111,0.1,0.444444444444,0.0,0.333333333333,0.0,0.0,0.0,0.128205128205,0.117647058824,0.0862068965517,0.04,0.333333333333,0.0,0.3,0.266666666667,0.511681873084,0.21584934701,0.0,0.142857142857,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714286,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.357142857143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
CPSM066,0.677167198709,0.343211395072,0.0,0.666666666667,0.7,0.49375,0.24869120336,0.850484555274,0.383691853774,0.850484555274,0.616308146226,0.249886927186,0.249927035482,0.249635036496,0.439984316816,0.0371692131276,0.310131645883,0.316156567672,0.199137415036,0.252333003972,0.255159962184,0.255159962184,0.261442811999,0.264336167873,0.264336167873,0.255078626408,0.250540932303,0.235766316589,0.212993339391,0.220273639023,0.176973442669,0.477181745396,4.76188935202e-35,0.245816044274,0.191752502989,0.00435117943869,0.253355748667,0.0993659696727,0.0530115187794,0.0629550535992,0.0835498698116,0.201241370644,0.0,0.155536740489,0.239649008381,0.0,0.0,0.14448272573,0.167219153221,0.411626168789,0.0361327950317,0.0828948377721,0.089890976055,0.0,0.221257249989,0.0538355401709,0.159305247584,0.252969090386,0.395392598847,,0.0,0.074773144388,0.384396490189,0.0,0.0,0.136652322788,0.100208749542,0.0538355401709,0.149292913102,0.364075879314,0.0,0.0,,0.115630608995,0.0835412891796,0.117547941609,0.0,0.0741076153162,0.374491678799,0.149331138412,0.0,0.286005136995,0.105225355898,0.119693038588,0.0756522240178,,0.607272761829,,,,,,,0.0959258706957,0.193404566912,0.5,0.252032520325,0.222222222222,0.12,0.111111111111,0.1,0.166666666667,0.142857142857,0.2,0.25,0.128205128205,0.176470588235,0.137931034483,0.12,0.111111111111,0.125,0.2,0.266666666667,0.564393134174,0.273712488687,0.0,0.0714285714286,0.0,0.5,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.0,0.0,0.25,0.0833333333333,0.25,0.0,0.0,0.5,0.0,,0.0,0.0,0.285714285714,0.0,0.0769230769231,0.0,0.25,0.0,0.0,,0.0,0.142857142857,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.25,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
